client_id,district_id,birth_date,female
3529,54,1973-03-15,FALSE
3530,16,1971-09-18,TRUE
3531,43,1920-06-14,FALSE
3532,56,1935-02-24,FALSE
3533,1,1963-12-01,TRUE
3534,50,1971-03-21,TRUE
3535,37,1973-05-12,FALSE
3536,55,1922-08-20,FALSE
3537,51,1946-04-16,FALSE
3538,1,1944-05-02,TRUE
3539,36,1920-08-31,FALSE
3540,51,1936-08-04,FALSE
3541,51,1934-05-01,TRUE
3542,10,1939-09-02,FALSE
3543,10,1941-08-19,TRUE
3544,1,1961-08-15,TRUE
3545,68,1966-11-01,FALSE
3546,3,1971-02-28,FALSE
3547,1,1924-03-15,TRUE
3548,1,1975-05-03,FALSE
3549,5,1937-09-08,TRUE
3550,54,1969-09-14,TRUE
3552,44,1940-11-16,FALSE
3554,22,1965-12-21,TRUE
3555,22,1968-02-06,FALSE
3556,6,1927-11-27,FALSE
3557,6,1928-11-24,TRUE
3558,54,1928-07-01,TRUE
3559,57,1939-10-23,TRUE
3560,57,1944-02-02,FALSE
3562,1,1931-04-05,FALSE
3563,1,1926-11-22,TRUE
3564,62,1948-03-23,FALSE
3565,44,1962-07-29,FALSE
3566,65,1932-02-19,TRUE
3567,1,1948-03-09,FALSE
3568,1,1941-01-25,FALSE
3569,67,1933-04-09,FALSE
3570,15,1945-04-27,TRUE
3571,25,1970-06-17,FALSE
3572,48,1928-12-18,TRUE
3573,8,1972-02-09,TRUE
3574,19,1946-02-17,TRUE
3575,9,1937-10-12,TRUE
3576,1,1939-03-15,TRUE
3577,31,1942-12-15,TRUE
3578,72,1927-10-20,FALSE
3579,72,1930-08-07,TRUE
3580,6,1929-04-27,TRUE
3581,33,1967-12-23,FALSE
3582,38,1955-02-17,FALSE
3583,15,1942-09-09,TRUE
3584,15,1941-03-25,FALSE
3585,29,1968-10-02,TRUE
3586,60,1943-04-11,FALSE
3587,60,1939-12-01,TRUE
3588,76,1953-11-04,TRUE
3589,73,1961-07-13,TRUE
3590,23,1976-09-23,TRUE
3591,74,1930-09-28,FALSE
3592,74,1925-03-30,TRUE
3594,13,1961-05-07,TRUE
3595,28,1965-01-01,FALSE
3596,74,1975-03-22,FALSE
3597,10,1933-08-17,TRUE
3598,66,1923-09-11,FALSE
3599,66,1931-03-02,TRUE
3600,46,1943-07-26,TRUE
3601,19,1938-08-03,FALSE
3602,19,1940-12-10,TRUE
3603,42,1954-06-13,FALSE
3605,71,1934-07-24,FALSE
3606,63,1958-06-06,FALSE
3607,18,1946-07-29,TRUE
3608,66,1947-12-09,FALSE
3609,66,1955-10-26,TRUE
3610,36,1919-05-08,FALSE
3611,30,1972-05-27,TRUE
3612,19,1962-09-04,TRUE
3613,19,1969-02-12,FALSE
3614,43,1971-10-09,TRUE
3615,1,1974-07-04,FALSE
3616,77,1964-04-14,TRUE
3617,51,1954-11-30,TRUE
3618,54,1953-02-21,FALSE
3619,40,1955-08-09,FALSE
3620,21,1937-09-14,FALSE
3621,66,1939-07-21,FALSE
3622,66,1938-04-17,TRUE
3623,28,1965-04-20,TRUE
3624,1,1982-02-27,TRUE
3627,18,1981-06-08,TRUE
3628,11,1927-02-26,TRUE
3629,42,1947-12-13,FALSE
3630,64,1923-11-28,TRUE
3631,64,1921-11-19,FALSE
3632,15,1943-09-29,TRUE
3633,72,1933-10-14,FALSE
3634,1,1923-06-25,FALSE
3635,1,1921-01-31,TRUE
3636,46,1978-05-19,FALSE
3637,64,1959-01-10,FALSE
3638,49,1943-12-11,TRUE
3639,73,1928-04-17,FALSE
3640,75,1978-07-24,FALSE
3641,75,1979-02-01,TRUE
3642,19,1961-08-27,FALSE
3643,26,1980-11-11,FALSE
3644,75,1951-06-14,FALSE
3645,34,1975-02-26,FALSE
3646,33,1943-06-16,TRUE
3647,33,1948-08-23,FALSE
3648,3,1980-01-03,FALSE
3649,10,1959-10-25,TRUE
3650,64,1918-02-17,FALSE
3651,35,1918-10-01,FALSE
3652,1,1920-02-20,FALSE
3653,1,1917-01-03,TRUE
3654,25,1924-03-01,TRUE
3655,59,1968-02-06,FALSE
3656,62,1925-08-26,TRUE
3657,62,1921-05-18,FALSE
3658,58,1924-04-05,FALSE
3659,42,1930-11-10,TRUE
3660,65,1974-07-09,FALSE
3661,51,1932-11-25,FALSE
3662,27,1931-09-22,FALSE
3663,69,1947-06-25,TRUE
3664,69,1951-03-19,FALSE
3667,70,1971-09-18,FALSE
3668,70,1972-12-23,TRUE
3669,10,1962-08-22,FALSE
3670,44,1980-09-17,TRUE
3671,10,1943-07-16,FALSE
3672,10,1948-12-06,TRUE
3673,1,1951-12-07,TRUE
3674,17,1980-11-10,TRUE
3675,70,1952-03-18,FALSE
3676,10,1965-10-14,TRUE
3677,10,1960-09-16,FALSE
3678,1,1934-08-12,TRUE
3679,72,1931-04-23,FALSE
3680,72,1923-04-07,TRUE
3681,1,1921-04-26,FALSE
3682,1,1924-01-12,TRUE
3683,74,1977-02-22,TRUE
3684,16,1961-12-31,TRUE
3685,74,1974-03-06,FALSE
3686,61,1962-10-11,TRUE
3687,49,1972-02-06,FALSE
3688,49,1975-05-02,TRUE
3689,9,1979-07-12,TRUE
3690,44,1960-08-02,FALSE
3691,18,1965-04-17,FALSE
3693,15,1922-03-31,FALSE
3694,15,1920-04-29,TRUE
3695,55,1934-10-04,FALSE
3696,55,1939-04-11,TRUE
3697,9,1954-01-16,TRUE
3698,44,1971-04-25,FALSE
3699,1,1968-08-08,FALSE
3700,1,1976-05-24,TRUE
3701,73,1954-05-06,TRUE
3702,76,1952-11-27,FALSE
3703,17,1931-06-15,FALSE
3704,69,1962-04-11,FALSE
3705,1,1965-06-04,TRUE
3707,74,1941-06-24,FALSE
3708,46,1958-03-16,TRUE
3709,46,1955-05-03,FALSE
3710,59,1928-01-25,FALSE
3711,25,1968-05-07,FALSE
3712,56,1969-05-30,TRUE
3713,41,1944-02-23,TRUE
3714,8,1953-10-01,TRUE
3716,74,1953-04-15,FALSE
3717,71,1925-01-30,FALSE
3718,71,1929-06-29,TRUE
3719,54,1930-08-30,FALSE
3720,54,1936-12-07,TRUE
3721,64,1954-12-16,TRUE
3722,1,1956-04-29,TRUE
3723,18,1968-09-01,FALSE
3724,57,1925-09-23,TRUE
3727,33,1970-01-13,FALSE
3728,66,1936-01-06,FALSE
3729,66,1941-08-22,TRUE
3730,59,1945-08-07,TRUE
3732,66,1946-08-27,FALSE
3733,1,1946-05-09,TRUE
3734,15,1943-12-02,FALSE
3735,18,1938-01-17,FALSE
3736,18,1932-07-22,TRUE
3737,12,1948-04-30,FALSE
3738,1,1978-03-31,TRUE
3739,3,1956-08-21,TRUE
3740,46,1929-11-03,FALSE
3741,16,1936-05-04,FALSE
3742,56,1961-11-27,TRUE
3743,56,1958-11-06,FALSE
3745,2,1971-01-19,TRUE
3746,66,1975-01-25,FALSE
3747,1,1964-12-02,FALSE
3748,59,1930-03-05,TRUE
3749,65,1943-03-21,TRUE
3750,1,1938-10-03,FALSE
3751,33,1966-10-12,FALSE
3752,33,1961-02-06,TRUE
3753,1,1959-04-14,TRUE
3754,1,1947-07-13,TRUE
3755,37,1951-07-09,TRUE
3756,12,1971-10-03,TRUE
3757,5,1922-04-16,FALSE
3758,53,1963-09-14,TRUE
3759,53,1961-10-12,FALSE
3760,18,1955-01-04,FALSE
3761,48,1975-08-05,FALSE
3762,60,1959-02-18,TRUE
3763,38,1977-08-12,TRUE
3764,38,1978-01-29,FALSE
3765,45,1956-01-24,TRUE
3766,1,1980-03-10,TRUE
3767,14,1936-09-07,FALSE
3768,14,1944-03-04,TRUE
3769,54,1957-09-10,FALSE
3770,35,1925-01-03,TRUE
3771,48,1942-03-27,FALSE
3772,48,1936-08-23,TRUE
3773,33,1964-07-29,TRUE
3774,1,1922-10-29,FALSE
3775,46,1928-11-27,FALSE
3776,74,1978-07-09,FALSE
3777,74,1975-09-04,TRUE
3779,6,1949-05-15,FALSE
3780,37,1977-11-22,FALSE
3781,17,1975-03-12,TRUE
3782,1,1980-09-10,FALSE
3783,1,1968-07-08,TRUE
3784,1,1974-11-08,FALSE
3785,66,1920-07-18,TRUE
3786,13,1920-07-10,FALSE
3787,21,1978-05-07,TRUE
3788,56,1955-07-05,TRUE
3789,66,1964-10-17,FALSE
3790,48,1936-08-28,FALSE
3791,72,1939-03-18,FALSE
3792,74,1972-09-21,FALSE
3793,39,1951-06-20,TRUE
3794,37,1976-05-06,TRUE
3795,12,1982-05-03,FALSE
3796,3,1953-06-29,FALSE
3797,3,1951-07-14,TRUE
3798,1,1954-11-17,TRUE
3799,2,1929-03-24,FALSE
3800,38,1954-06-15,TRUE
3801,38,1948-08-15,FALSE
3802,67,1925-07-28,FALSE
3803,1,1930-07-15,FALSE
3804,1,1933-04-11,TRUE
3805,68,1942-12-20,FALSE
3806,54,1967-06-27,TRUE
3807,33,1947-11-07,TRUE
3808,57,1943-01-24,FALSE
3811,6,1952-06-20,FALSE
3812,1,1967-02-08,FALSE
3813,2,1978-08-25,TRUE
3814,1,1945-09-13,FALSE
3815,28,1969-04-12,TRUE
3816,1,1966-01-26,FALSE
3817,77,1937-10-21,TRUE
3818,71,1942-07-28,FALSE
3819,71,1936-05-24,TRUE
3821,22,1939-05-16,FALSE
3822,48,1953-11-26,FALSE
3823,63,1956-12-08,FALSE
3824,41,1971-01-07,FALSE
3825,41,1965-04-20,TRUE
3826,33,1921-03-08,FALSE
3827,33,1923-05-05,TRUE
3829,59,1972-03-13,FALSE
3830,18,1968-02-24,TRUE
3831,11,1918-02-11,FALSE
3832,11,1925-09-04,TRUE
3833,19,1935-03-01,FALSE
3834,1,1976-09-12,TRUE
3835,50,1931-05-12,TRUE
3836,77,1948-11-21,FALSE
3837,39,1921-08-22,TRUE
3838,65,1929-10-27,FALSE
3839,65,1937-07-05,TRUE
3840,50,1933-06-12,TRUE
3841,26,1919-07-08,FALSE
3842,74,1976-06-26,FALSE
3843,4,1942-04-21,TRUE
3844,71,1963-12-26,TRUE
3845,1,1959-05-09,FALSE
3846,27,1980-07-11,TRUE
3847,6,1959-09-14,TRUE
3848,45,1938-08-14,TRUE
3849,1,1932-12-11,TRUE
3850,45,1957-01-26,TRUE
3851,45,1961-11-20,FALSE
3852,10,1952-09-12,TRUE
3853,59,1980-07-04,TRUE
3854,24,1959-08-30,FALSE
3855,29,1939-03-20,FALSE
3856,1,1944-06-09,TRUE
3857,72,1952-12-03,TRUE
3858,18,1948-06-14,TRUE
3859,18,1941-05-03,FALSE
3860,74,1938-04-10,FALSE
3861,11,1951-01-27,TRUE
3862,40,1947-07-13,TRUE
3863,1,1939-10-27,TRUE
3864,1,1931-11-17,FALSE
3865,75,1977-11-06,FALSE
3866,75,1977-07-03,TRUE
3868,66,1962-11-14,FALSE
3869,17,1946-02-24,TRUE
3870,4,1971-08-08,TRUE
3871,4,1979-03-25,FALSE
3872,8,1930-04-19,FALSE
3873,23,1960-12-16,TRUE
3874,61,1942-08-10,TRUE
3875,1,1930-07-27,TRUE
3876,1,1923-05-22,FALSE
3877,38,1956-09-13,TRUE
3880,29,1961-08-24,TRUE
3881,45,1947-05-07,TRUE
3882,45,1942-05-10,FALSE
3883,18,1965-09-27,FALSE
3884,72,1963-11-18,FALSE
3885,70,1940-01-17,TRUE
3886,8,1965-07-17,TRUE
3887,67,1920-01-17,FALSE
3888,67,1916-10-27,TRUE
3890,3,1958-10-22,FALSE
3891,75,1958-12-14,FALSE
3892,1,1979-04-19,FALSE
3893,1,1969-12-26,FALSE
3894,29,1941-01-21,FALSE
3895,29,1945-05-03,TRUE
3896,5,1923-10-03,FALSE
3897,16,1951-03-28,TRUE
3898,57,1948-01-17,TRUE
3899,55,1919-09-20,TRUE
3900,55,1943-09-23,FALSE
3901,55,1951-04-12,TRUE
3902,65,1949-12-20,TRUE
3903,1,1948-03-18,TRUE
3904,29,1939-01-15,TRUE
3905,29,1935-08-05,FALSE
3906,64,1936-12-23,FALSE
3907,1,1954-12-09,TRUE
3908,73,1929-11-25,FALSE
3909,73,1923-09-16,TRUE
3910,37,1919-08-23,TRUE
3911,31,1952-10-13,TRUE
3912,1,1945-03-07,TRUE
3913,8,1951-08-01,FALSE
3914,52,1920-08-24,TRUE
3915,20,1977-01-05,FALSE
3916,47,1970-08-27,TRUE
3917,47,1967-12-28,FALSE
3918,5,1974-01-10,FALSE
3919,35,1942-06-17,FALSE
3920,44,1925-08-13,TRUE
3921,28,1958-01-21,TRUE
3922,1,1928-04-08,TRUE
3923,1,1935-10-20,FALSE
3924,56,1971-01-09,FALSE
3925,45,1936-08-14,TRUE
3926,54,1972-10-01,FALSE
3927,61,1948-02-23,TRUE
3928,77,1928-08-08,TRUE
3929,74,1957-11-01,FALSE
3930,1,1921-01-17,FALSE
3931,1,1921-10-15,TRUE
3932,59,1939-10-06,FALSE
3933,59,1946-09-07,TRUE
3934,12,1968-10-15,FALSE
3935,71,1939-11-27,FALSE
3936,36,1962-04-08,TRUE
3937,36,1963-06-09,FALSE
3938,27,1980-01-22,FALSE
3939,40,1953-11-06,FALSE
3942,53,1952-08-13,FALSE
3943,1,1945-12-04,FALSE
3944,8,1936-01-01,FALSE
3945,8,1931-10-25,TRUE
3946,1,1975-05-11,FALSE
3947,23,1967-05-25,FALSE
3948,44,1979-05-23,TRUE
3949,44,1974-08-26,FALSE
3950,38,1924-03-21,FALSE
3951,38,1920-07-22,TRUE
3952,52,1965-12-28,TRUE
3953,14,1925-06-09,TRUE
3954,64,1957-10-31,FALSE
3955,64,1960-05-31,TRUE
3956,21,1975-06-02,TRUE
3957,21,1971-08-12,FALSE
3958,37,1946-04-30,TRUE
3959,30,1970-07-15,TRUE
3960,8,1964-01-06,FALSE
3961,53,1943-04-03,TRUE
3962,74,1952-11-28,FALSE
3963,76,1974-02-07,FALSE
3964,74,1942-05-07,FALSE
3965,1,1963-05-16,FALSE
3966,1,1969-10-07,TRUE
3967,18,1960-09-26,TRUE
3968,18,1955-06-15,FALSE
3969,4,1951-02-19,TRUE
3970,46,1980-08-09,TRUE
3971,1,1966-02-20,FALSE
3972,1,1930-06-01,FALSE
3973,1,1982-08-20,TRUE
3974,68,1938-08-24,FALSE
3975,1,1954-07-19,TRUE
3976,43,1967-09-13,FALSE
3977,8,1975-09-27,FALSE
3978,18,1970-12-15,FALSE
3979,54,1928-10-14,TRUE
3980,1,1953-07-13,FALSE
3981,19,1979-06-16,FALSE
3982,45,1919-01-15,TRUE
3983,1,1926-05-22,TRUE
3984,1,1964-03-13,TRUE
3985,75,1979-04-16,TRUE
3987,67,1960-11-07,FALSE
3988,53,1974-09-04,TRUE
3989,53,1980-03-27,FALSE
3990,29,1973-02-03,FALSE
3991,11,1967-05-17,FALSE
3992,71,1948-11-10,TRUE
3993,14,1980-03-07,TRUE
3994,21,1965-01-31,TRUE
3995,1,1948-08-15,TRUE
3996,36,1947-07-16,TRUE
3997,13,1927-01-05,TRUE
3998,59,1950-06-03,TRUE
3999,30,1976-01-16,TRUE
4000,40,1957-10-22,FALSE
4001,69,1956-01-29,FALSE
4002,25,1920-06-29,TRUE
4003,8,1949-04-23,FALSE
4004,30,1957-08-12,TRUE
4006,25,1978-05-07,TRUE
4007,23,1948-11-07,FALSE
4008,23,1951-05-08,TRUE
4009,4,1966-06-29,FALSE
4010,4,1948-06-17,TRUE
4011,62,1957-12-19,TRUE
4012,56,1956-10-09,TRUE
4013,1,1951-12-06,TRUE
4014,17,1980-09-06,FALSE
4015,65,1972-12-27,TRUE
4016,13,1971-05-25,TRUE
4017,13,1964-05-15,FALSE
4018,3,1980-09-07,TRUE
4019,11,1945-09-16,FALSE
4020,45,1953-03-31,TRUE
4021,45,1948-12-10,FALSE
4022,1,1926-02-10,FALSE
4023,1,1925-05-17,TRUE
4024,3,1964-10-16,FALSE
4025,3,1971-10-07,TRUE
4026,76,1945-09-24,TRUE
4027,16,1965-06-28,TRUE
4028,16,1970-08-08,FALSE
4029,17,1967-01-03,FALSE
4030,44,1976-09-21,TRUE
4031,67,1975-05-22,FALSE
4032,35,1964-08-02,TRUE
4033,51,1925-10-15,FALSE
4034,58,1937-07-17,FALSE
4035,58,1930-08-20,TRUE
4036,25,1976-07-09,TRUE
4037,1,1966-10-22,TRUE
4040,59,1961-05-17,TRUE
4041,59,1954-01-26,FALSE
4042,1,1939-09-04,FALSE
4043,70,1953-05-09,TRUE
4044,44,1930-04-29,TRUE
4046,1,1944-12-18,TRUE
4047,1,1937-01-28,FALSE
4048,4,1923-11-24,FALSE
4049,4,1945-09-13,FALSE
4050,47,1948-12-30,FALSE
4051,74,1949-10-06,FALSE
4052,74,1950-10-17,TRUE
4053,70,1929-09-23,TRUE
4054,72,1959-02-08,TRUE
4055,74,1953-06-01,TRUE
4056,63,1952-07-26,TRUE
4057,70,1922-06-11,TRUE
4059,54,1924-05-11,FALSE
4060,44,1954-06-21,TRUE
4061,8,1978-12-24,FALSE
4062,71,1950-08-08,FALSE
4063,61,1966-02-16,TRUE
4064,61,1972-02-08,FALSE
4065,73,1942-06-27,FALSE
4066,30,1936-11-28,TRUE
4067,21,1959-07-08,TRUE
4068,11,1924-06-25,FALSE
4069,68,1959-03-07,FALSE
4070,68,1959-05-23,TRUE
4071,45,1942-12-15,TRUE
4072,45,1941-05-08,FALSE
4073,24,1955-02-10,FALSE
4074,24,1958-06-08,TRUE
4075,8,1944-09-18,TRUE
4076,49,1969-11-17,FALSE
4077,68,1955-03-06,TRUE
4078,23,1951-06-04,FALSE
4079,27,1955-06-29,FALSE
4080,21,1943-09-26,TRUE
4081,9,1978-06-03,FALSE
4082,58,1961-01-15,TRUE
4083,74,1968-01-30,TRUE
4084,55,1957-10-05,FALSE
4085,55,1952-12-04,TRUE
4086,63,1941-12-22,TRUE
4087,64,1946-02-16,TRUE
4088,68,1948-12-18,TRUE
4089,68,1947-02-27,FALSE
4090,23,1971-06-22,FALSE
4091,29,1982-09-07,TRUE
4092,14,1933-11-11,TRUE
4093,1,1946-09-29,FALSE
4094,2,1979-12-19,FALSE
4095,25,1974-09-14,FALSE
4096,25,1980-03-16,TRUE
4098,13,1938-03-28,FALSE
4099,12,1945-05-03,TRUE
4100,74,1955-03-13,FALSE
4101,1,1970-05-07,TRUE
4102,4,1969-08-15,TRUE
4103,4,1965-05-19,FALSE
4104,23,1919-04-10,FALSE
4105,16,1980-11-15,TRUE
4106,1,1936-11-09,FALSE
4107,49,1954-09-09,FALSE
4108,43,1926-01-26,TRUE
4109,63,1953-08-11,FALSE
4112,38,1974-11-28,FALSE
4113,76,1947-09-09,TRUE
4114,63,1964-02-09,FALSE
4115,33,1943-03-27,FALSE
4116,36,1936-11-24,FALSE
4117,53,1918-07-01,TRUE
4118,28,1978-06-17,FALSE
4119,62,1962-02-20,TRUE
4120,62,1961-03-06,FALSE
4121,23,1923-02-12,FALSE
4122,39,1969-09-18,FALSE
4123,39,1966-11-12,TRUE
4124,19,1963-11-10,TRUE
4125,31,1922-04-17,TRUE
4126,74,1975-09-09,FALSE
4127,74,1970-05-26,TRUE
4129,75,1952-03-31,TRUE
4131,48,1976-06-02,FALSE
4132,42,1962-10-15,FALSE
4133,42,1965-03-22,TRUE
4134,1,1954-02-12,TRUE
4136,31,1959-01-06,FALSE
4137,21,1949-08-30,FALSE
4138,11,1968-09-18,TRUE
4139,74,1969-07-20,FALSE
4140,70,1963-10-04,FALSE
4141,9,1970-03-18,FALSE
4142,36,1960-06-11,FALSE
4143,27,1955-08-24,FALSE
4144,27,1955-09-11,TRUE
4145,73,1922-12-02,TRUE
4146,9,1955-06-13,TRUE
4147,64,1972-12-23,FALSE
4148,64,1968-02-08,TRUE
4149,1,1979-03-07,FALSE
4150,1,1977-08-10,TRUE
4151,73,1926-07-17,TRUE
4152,73,1927-06-07,FALSE
4153,32,1956-04-12,FALSE
4154,32,1953-10-25,TRUE
4155,1,1923-05-13,FALSE
4156,5,1962-11-02,TRUE
4157,1,1972-05-09,FALSE
4158,35,1920-07-10,TRUE
4159,35,1913-12-06,FALSE
4160,16,1969-06-27,TRUE
4161,22,1972-09-09,TRUE
4163,4,1951-06-07,FALSE
4164,45,1924-10-22,TRUE
4165,53,1955-03-13,FALSE
4166,1,1947-02-26,FALSE
4167,6,1949-05-31,TRUE
4169,58,1980-02-19,TRUE
4170,58,1983-08-27,FALSE
4171,1,1980-05-18,FALSE
4172,1,1945-04-29,TRUE
4173,52,1978-06-04,TRUE
4174,63,1927-02-11,FALSE
4175,13,1965-01-06,TRUE
4176,32,1922-08-31,FALSE
4177,34,1935-12-25,FALSE
4178,32,1926-08-31,FALSE
4179,54,1920-07-29,FALSE
4180,63,1932-06-17,FALSE
4181,76,1964-05-15,TRUE
4182,16,1941-06-23,FALSE
4183,16,1940-11-13,TRUE
4184,8,1975-04-26,TRUE
4185,51,1964-04-23,TRUE
4186,38,1978-10-14,FALSE
4187,25,1967-08-28,TRUE
4188,1,1976-08-17,FALSE
4189,64,1941-12-07,FALSE
4190,17,1942-11-17,FALSE
4191,32,1957-01-06,TRUE
4192,72,1931-11-21,FALSE
4193,8,1937-02-28,TRUE
4194,63,1940-01-03,TRUE
4195,63,1945-07-30,FALSE
4196,55,1951-01-16,TRUE
4198,23,1954-10-17,TRUE
4199,23,1961-12-19,FALSE
4201,3,1977-07-19,FALSE
4202,3,1970-05-20,TRUE
4203,1,1967-01-08,TRUE
4204,1,1960-06-03,FALSE
4205,30,1935-02-05,FALSE
4206,22,1942-10-09,FALSE
4207,70,1938-03-02,FALSE
4209,70,1933-02-23,TRUE
4210,40,1979-09-15,FALSE
4211,22,1973-04-17,TRUE
4212,53,1945-05-27,FALSE
4213,64,1925-06-27,TRUE
4214,64,1921-07-03,FALSE
4215,49,1952-06-08,TRUE
4217,9,1951-06-25,TRUE
4218,48,1939-10-06,TRUE
4219,51,1944-01-04,TRUE
4220,33,1963-09-15,FALSE
4221,63,1941-09-26,TRUE
4222,60,1928-08-16,FALSE
4223,54,1970-05-30,FALSE
4224,42,1977-04-03,TRUE
4225,76,1977-08-08,FALSE
4226,31,1957-04-08,FALSE
4227,51,1963-12-24,TRUE
4229,36,1961-10-05,FALSE
4230,74,1961-11-11,TRUE
4231,1,1959-08-08,TRUE
4232,70,1971-02-15,FALSE
4233,46,1938-02-15,FALSE
4234,70,1972-11-08,TRUE
4235,9,1975-11-15,TRUE
4236,42,1962-01-17,TRUE
4237,16,1923-07-31,TRUE
4238,41,1971-04-26,TRUE
4239,70,1920-12-11,FALSE
4240,46,1960-10-21,TRUE
4241,20,1950-03-30,TRUE
4242,20,1954-04-27,FALSE
4243,7,1958-01-26,FALSE
4244,68,1922-08-12,TRUE
4245,68,1919-09-23,FALSE
4246,36,1980-09-09,TRUE
4247,26,1975-01-16,TRUE
4248,9,1975-05-07,TRUE
4249,52,1977-05-21,FALSE
4250,72,1961-09-06,TRUE
4251,44,1960-04-26,FALSE
4252,44,1953-05-28,TRUE
4253,16,1936-05-19,TRUE
4254,65,1972-03-05,FALSE
4255,66,1925-06-28,TRUE
4256,70,1957-03-29,FALSE
4257,1,1968-06-29,TRUE
4258,44,1966-05-11,TRUE
4259,10,1949-06-16,TRUE
4260,12,1967-06-01,FALSE
4261,34,1924-08-04,TRUE
4262,59,1925-04-24,TRUE
4263,73,1972-06-26,TRUE
4264,74,1971-06-21,TRUE
4265,59,1978-01-19,FALSE
4266,1,1974-01-26,TRUE
4267,24,1936-04-21,TRUE
4268,24,1928-06-11,FALSE
4269,45,1955-09-07,TRUE
4270,58,1972-02-05,TRUE
4271,58,1964-07-23,FALSE
4272,42,1978-08-30,TRUE
4273,18,1976-11-29,TRUE
4274,70,1937-05-24,TRUE
4275,49,1957-06-26,TRUE
4276,74,1973-08-05,TRUE
4277,74,1979-11-05,FALSE
4278,33,1949-11-18,FALSE
4279,51,1949-10-13,FALSE
4280,55,1944-01-08,TRUE
4281,54,1931-04-13,FALSE
4282,3,1932-06-09,FALSE
4283,27,1924-09-05,FALSE
4284,68,1946-11-26,FALSE
4285,68,1945-12-28,TRUE
4286,6,1965-09-28,TRUE
4287,62,1953-10-07,TRUE
4288,70,1946-03-08,TRUE
4289,66,1981-11-23,FALSE
4290,32,1947-03-09,FALSE
4291,58,1951-05-07,TRUE
4292,72,1952-07-19,FALSE
4293,4,1959-12-16,TRUE
4294,4,1956-06-22,FALSE
4295,18,1960-03-16,FALSE
4296,57,1925-11-06,FALSE
4297,57,1928-10-16,TRUE
4298,33,1920-04-18,FALSE
4299,50,1977-09-15,TRUE
4300,1,1977-11-15,TRUE
4301,14,1956-05-03,TRUE
4302,30,1944-01-04,TRUE
4303,21,1978-03-05,TRUE
4304,5,1945-06-15,TRUE
4305,40,1939-06-21,TRUE
4306,40,1940-10-17,FALSE
4307,1,1977-04-14,FALSE
4308,44,1970-01-10,TRUE
4309,39,1979-04-26,TRUE
4310,65,1925-05-30,TRUE
4311,59,1981-04-12,FALSE
4312,72,1979-10-20,TRUE
4313,53,1968-02-21,TRUE
4314,58,1925-05-24,TRUE
4315,74,1959-04-25,TRUE
4316,1,1943-08-26,TRUE
4317,53,1978-10-11,TRUE
4318,43,1942-09-11,TRUE
4319,43,1946-11-06,FALSE
4320,66,1958-11-04,TRUE
4321,19,1973-10-18,TRUE
4322,19,1970-10-01,FALSE
4323,40,1924-03-20,FALSE
4324,40,1918-07-22,TRUE
4325,55,1947-07-19,FALSE
4326,1,1930-09-20,FALSE
4327,1,1937-08-23,TRUE
4328,59,1976-06-13,TRUE
4329,64,1947-05-18,TRUE
4330,33,1921-07-02,FALSE
4331,5,1959-09-03,FALSE
4332,57,1936-01-11,FALSE
4333,1,1958-04-20,FALSE
4334,1,1954-02-19,TRUE
4335,54,1924-12-25,TRUE
4336,19,1969-08-02,TRUE
4337,48,1966-04-21,FALSE
4338,30,1944-10-25,FALSE
4339,59,1977-09-15,TRUE
4340,1,1949-07-18,TRUE
4341,76,1964-05-01,FALSE
4342,63,1918-04-07,TRUE
4343,27,1929-08-09,TRUE
4344,54,1925-06-15,FALSE
4345,18,1974-09-29,TRUE
4346,3,1973-09-20,TRUE
4347,54,1926-06-20,TRUE
4348,3,1978-04-17,TRUE
4349,1,1959-08-22,TRUE
4350,1,1966-08-20,FALSE
4352,72,1971-07-24,FALSE
4353,28,1979-09-19,TRUE
4354,28,1986-08-13,FALSE
4355,1,1938-12-29,TRUE
4358,70,1942-10-24,FALSE
4359,64,1950-08-02,FALSE
4360,19,1965-07-10,TRUE
4361,46,1955-05-04,FALSE
4362,50,1943-09-16,FALSE
4363,50,1951-07-01,TRUE
4364,22,1977-12-05,FALSE
4365,10,1961-05-12,FALSE
4367,14,1982-03-30,FALSE
4368,32,1977-10-21,TRUE
4369,53,1965-06-15,FALSE
4370,59,1939-06-28,FALSE
4371,32,1968-12-12,FALSE
4372,3,1933-10-11,FALSE
4373,51,1951-12-20,FALSE
4376,70,1954-03-05,FALSE
4377,48,1978-01-31,FALSE
4380,1,1931-05-13,FALSE
4381,56,1959-01-25,FALSE
4382,18,1980-10-20,FALSE
4383,21,1963-08-01,FALSE
4384,10,1973-01-12,TRUE
4385,21,1972-10-02,TRUE
4386,53,1945-12-27,TRUE
4387,52,1946-02-18,FALSE
4388,4,1936-09-16,TRUE
4389,10,1926-07-01,TRUE
4390,7,1972-04-29,TRUE
4393,1,1941-09-11,TRUE
4394,64,1975-12-30,TRUE
4395,36,1958-05-16,TRUE
4396,63,1974-11-07,TRUE
4397,63,1973-11-26,FALSE
4398,77,1958-07-23,FALSE
4399,61,1967-11-20,TRUE
4400,54,1959-08-29,TRUE
4401,8,1968-07-20,FALSE
4402,23,1929-04-11,FALSE
4403,36,1938-10-19,TRUE
4404,31,1951-04-09,TRUE
4405,47,1959-04-17,TRUE
4406,1,1954-11-01,FALSE
